Type,Make,Variant,Length,GeoRegion,CRS,Price,Year
monohulled,Wauquiez,Pilot Saloon 48,48.0,Europe,France,691190,2017
monohulled,Wauquiez,Pilot Saloon 48,48.0,Europe,France,642600,2017
monohulled,X-Yachts,XP50,50.0,Europe,Italy,727632,2017
monohulled,Bavaria,41 Cruiser,40.0,Caribbean,British Virgin Islands,255000,2018
monohulled,Bavaria,41 Cruiser,40.0,Caribbean,British Virgin Islands,229000,2018
monohulled,Bavaria,41 Cruiser,40.0,Europe,Germany,205256,2018
monohulled,Bavaria,41 Cruiser,40.0,Europe,Germany,200425,2018
monohulled,Bavaria,45 Cruiser,44.0,Europe,Greece,267301,2018
monohulled,Bavaria,C45 Holiday,45.0,Europe,Croatia,334126,2018
monohulled,Bavaria,Cruiser 46,46.0,Europe,Croatia,212572,2018
monohulled,Bavaria,Cruiser 46,46.0,Europe,Greece,218701,2018
monohulled,Bavaria,Cruiser 46,46.0,Europe,Italy,274278,2018
monohulled,Bavaria,Cruiser 46,46.0,Europe,Italy,205284,2018
monohulled,Bavaria,51 Cruiser,49.0,Europe,Italy,230792,2018
monohulled,Beneteau,Oceanis 38,38.0,Caribbean,Belize,179000,2018
monohulled,Beneteau,Oceanis 38.1,38.0,Europe,Croatia,127422,2018
monohulled,Beneteau,Oceanis 41.1,40.0,Caribbean,Bahamas,169999,2018
monohulled,Beneteau,Oceanis 41,40.0,Caribbean,Bahamas,169999,2018
monohulled,Beneteau,Oceanis 41.1,40.0,Caribbean,Bahamas,129999,2018
monohulled,Beneteau,Oceanis 41,40.0,Caribbean,Bahamas,129999,2018
monohulled,Beneteau,Oceanis 41.1,40.0,Europe,France,261160,2018
monohulled,Beneteau,Oceanis 41.1,40.0,Europe,Greece,212543,2018
monohulled,Beneteau,Oceanis 45,45.0,Europe,Italy,255052,2018
monohulled,Beneteau,Oceanis 45,45.0,USA,Michigan,388000,2018
monohulled,Beneteau,Oceanis 48,48.0,Europe,Croatia,258839,2018
monohulled,Beneteau,Oceanis 51.1,51.0,Europe,Italy,479824,2018
monohulled,Beneteau,Oceanis 51.1,51.0,Europe,Italy,394792,2018
monohulled,Beneteau,Sense 51,51.0,Europe,Turkey,655962,2018
monohulled,Beneteau,Oceanis 55.1,55.0,Europe,France,637716,2018
monohulled,Beneteau,Oceanis 48,48.0,Caribbean,British Virgin Islands,275000,2018
monohulled,Catalina,445,44.0,USA,New Jersey,374900,2018
monohulled,Dehler,42,42.0,Europe,Netherlands,361980,2018
monohulled,Dehler,46,46.0,Europe,Netherlands,460370,2018
monohulled,Dehler,46,46.0,Europe,Netherlands,460370,2018
monohulled,Discovery,55,55.0,Europe,United Kingdom,1885229,2018
monohulled,Dufour,412,40.0,Caribbean,British Virgin Islands,229000,2018
monohulled,Dufour,412,40.0,Europe,France,261124,2018
monohulled,Dufour,460 GL,46.0,Europe,Germany,399659,2018
monohulled,Dufour,460 GL,46.0,Europe,Italy,372982,2018
monohulled,Dufour,460 GL,46.0,Europe,Turkey,255086,2018
monohulled,Dufour,520,50.0,Europe,France,498026,2018
monohulled,Dufour,520 GL,50.0,Europe,France,483449,2018
monohulled,Dufour,520 GL Owner Version,50.0,Europe,Germany,480196,2018
monohulled,Dufour,520,50.0,Europe,Greece,388703,2018
monohulled,Dufour,520,50.0,Europe,Italy,338723,2018
monohulled,Dufour,520 GL,50.0,Europe,Malta,425144,2018
monohulled,Dufour,520,50.0,Caribbean,Martinique,400996,2018
monohulled,Elan,40 Impression,39.0,Europe,Croatia,180990,2018
monohulled,Elan,GT5,43.0,Europe,Malta,339872,2018
monohulled,Elan,Impression 45,44.0,USA,Florida,375000,2018
monohulled,Elan,Impression 45,44.0,Europe,Greece,255086,2018
monohulled,Elan,50 Impression,50.0,Europe,Croatia,278165,2018
monohulled,Hanse,415,40.0,USA,Massachusetts,259000,2018
monohulled,Hanse,418,41.0,Europe,Croatia,163741,2018
monohulled,Hanse,418,41.0,Europe,Spain,278165,2018
monohulled,Hanse,455,44.0,Europe,Croatia,241725,2018
monohulled,Hanse,455,44.0,Europe,Germany,264804,2018
monohulled,Hanse,455,44.0,Europe,Spain,291487,2018
monohulled,Hanse,548,54.0,USA,California,746498,2018
monohulled,Hanse,548,54.0,Europe,United Kingdom,632851,2018
monohulled,J Boats,J 122,40.0,USA,Louisiana,440000,2018
monohulled,Jeanneau,Sun Odyssey 389,39.0,Caribbean,British Virgin Islands,165000,2018
monohulled,Jeanneau,Sun Odyssey 389,39.0,Caribbean,British Virgin Islands,159000,2018
monohulled,Jeanneau,Sun Odyssey 389,39.0,Caribbean,British Virgin Islands,159000,2018
monohulled,Jeanneau,Sun Odyssey 419,41.0,USA,California,279900,2018
monohulled,Jeanneau,Sun Odyssey 419,41.0,Europe,Croatia,166413,2018
monohulled,Jeanneau,Sun Odyssey 419,41.0,Europe,France,216216,2018
monohulled,Jeanneau,Sun Odyssey 419,41.0,Europe,Greece,223829,2018
monohulled,Jeanneau,Sun Odyssey 419,41.0,Europe,Italy,163984,2018
monohulled,Jeanneau,Sun Odyssey 419,41.0,USA,Virginia,260000,2018
monohulled,Jeanneau,Sun Odyssey 440,42.0,Europe,Greece,393034,2018
monohulled,Jeanneau,Sun Odyssey 440,42.0,Europe,Greece,261170,2018
monohulled,Jeanneau,Sun Odyssey 440,42.0,Europe,Italy,297560,2018
monohulled,Jeanneau,Sun Odyssey 440,42.0,Europe,Italy,291539,2018
monohulled,Jeanneau,Sun Odyssey 449,45.0,Europe,Croatia,189467,2018
monohulled,Jeanneau,Sun Odyssey 449,45.0,Europe,Croatia,173822,2018
monohulled,Jeanneau,Sun Odyssey 479,46.0,Europe,Greece,242939,2018
monohulled,Jeanneau,Sun Odyssey 519,51.0,Caribbean,British Virgin Islands,545950,2018
monohulled,Jeanneau,Sun Odyssey 519,51.0,Europe,Italy,325539,2018
monohulled,Jeanneau,Sun Odyssey 519,51.0,Europe,Spain,303674,2018
monohulled,Jeanneau,Sun Odyssey 519,51.0,USA,Texas,499999,2018
monohulled,Jeanneau,51,51.0,Europe,Turkey,423929,2018
monohulled,Jeanneau,Sun Odyssey 54 DS,55.0,Europe,France,649863,2018
monohulled,Jeanneau,Sun Odyssey 54 DS,55.0,USA,Maryland,575000,2018
monohulled,Jeanneau,Sun Odyssey 54 DS,55.0,Europe,Spain,594010,2018
monohulled,Jeanneau,Sun Odyssey 54 DS,55.0,Europe,Spain,593926,2018
monohulled,Salona,S380,38.0,Europe,Italy,240571,2018
monohulled,Salona,44,44.0,Europe,France,394723,2018
monohulled,Tartan,4300,43.0,USA,Rhode Island,497000,2018
monohulled,Wauquiez,Pilot Saloon 42,42.0,Europe,Netherlands,583078,2018
monohulled,X-Yachts,X 4.3,43.0,Europe,Croatia,388718,2018
monohulled,Bavaria,41 Cruiser,40.0,Europe,Germany,205284,2019
monohulled,Bavaria,45 Cruiser,44.0,Europe,Spain,394776,2019
monohulled,Bavaria,C45 Holiday,45.0,Europe,Germany,320761,2019
monohulled,Bavaria,C45 Holiday,45.0,Europe,Germany,301321,2019
monohulled,Bavaria,Cruiser 46,46.0,Europe,Germany,253872,2019
monohulled,Bavaria,Cruiser 46,46.0,Europe,Germany,223504,2019
monohulled,Bavaria,51 Cruiser,49.0,Europe,Germany,321895,2019
monohulled,Beneteau,Oceanis 38.1,38.0,USA,California,254000,2019
monohulled,Beneteau,Oceanis 38.1,38.0,Europe,France,163984,2019
monohulled,Beneteau,Oceanis 38.1,38.0,Caribbean,Mexico,289000,2019
monohulled,Beneteau,Oceanis 45,45.0,USA,California,459000,2019
monohulled,Beneteau,Oceanis 46.1,47.0,Europe,Croatia,302459,2019
monohulled,Beneteau,Oceanis 46,47.0,Europe,Greece,285454,2019
monohulled,Beneteau,Oceanis 46.1,47.0,USA,New York,469000,2019
monohulled,Beneteau,Oceanis 46.1,47.0,Europe,Spain,467004,2019
monohulled,Beneteau,Oceanis 46.1,47.0,Europe,Turkey,340115,2019
monohulled,Beneteau,Oceanis 51.1,51.0,Europe,France,510172,2019
monohulled,Beneteau,Oceanis 51.1,51.0,Europe,France,363209,2019
monohulled,Beneteau,Oceanis 51.1,51.0,Europe,Greece,443382,2019
monohulled,Beneteau,Oceanis 51.1,51.0,Europe,Greece,400850,2019
monohulled,Beneteau,Oceanis 55.1,55.0,Europe,France,759185,2019
monohulled,Beneteau,Oceanis 55.1,55.0,Europe,France,704524,2019
monohulled,Dehler,46,46.0,Europe,Croatia,498045,2019
monohulled,Dufour,390,39.0,Europe,Croatia,217486,2019
monohulled,Dufour,390,39.0,Europe,Italy,204121,2019
monohulled,Dufour,412 GL,40.0,Europe,Italy,228363,2019
monohulled,Dufour,412,40.0,Europe,Italy,216187,2019
monohulled,Dufour,412 GL,40.0,Europe,United Kingdom,216502,2019
monohulled,Dufour,430 GL,43.0,Europe,Croatia,239295,2019
monohulled,Dufour,430 GL,43.0,Europe,Germany,337186,2019
monohulled,Dufour,430 GL,43.0,Europe,Italy,267233,2019
monohulled,Dufour,430,43.0,Europe,Turkey,267233,2019
monohulled,Dufour,430 GL,43.0,Europe,Turkey,255086,2019
monohulled,Dufour,460,46.0,USA,California,469000,2019
monohulled,Dufour,460 GL,46.0,Europe,Croatia,321895,2019
monohulled,Dufour,460,46.0,Europe,Italy,321895,2019
monohulled,Dufour,460 GL,46.0,Europe,Turkey,327968,2019
monohulled,Dufour,520,50.0,Europe,France,484664,2019
monohulled,Dufour,520 GL,50.0,Europe,Italy,451806,2019
monohulled,Elan,40 Impression,39.0,Europe,Croatia,175933,2019
monohulled,Elan,40 Impression,39.0,Europe,Croatia,175888,2019
monohulled,Elan,50,50.0,Europe,Croatia,335256,2019
monohulled,Hanse,388,37.0,Europe,Croatia,179775,2019
monohulled,Hanse,418,41.0,Europe,Spain,278981,2019
monohulled,Hanse,508,50.0,Europe,Croatia,352019,2019
monohulled,Hanse,508,50.0,Europe,Croatia,321166,2019
monohulled,Hanse,548,54.0,Europe,Croatia,467415,2019
monohulled,Hanse,548,54.0,Europe,Croatia,464986,2019
monohulled,Jeanneau,Sun Odyssey 389,38.0,Europe,Turkey,218645,2019
monohulled,Jeanneau,Sun Odyssey 389,39.0,Caribbean,British Virgin Islands,189000,2019
monohulled,Jeanneau,Sun Odyssey 409,40.0,Europe,Croatia,236926,2019
monohulled,Jeanneau,Sun Odyssey 419,41.0,Caribbean,British Virgin Islands,195000,2019
monohulled,Jeanneau,Sun Odyssey 419,41.0,USA,California,297000,2019
monohulled,Jeanneau,Sun Odyssey 410,41.0,Europe,Italy,249013,2019
monohulled,Jeanneau,Sun Odyssey 440,42.0,Caribbean,British Virgin Islands,319782,2019
monohulled,Jeanneau,Sun Odyssey 440,42.0,USA,Florida,425000,2019
monohulled,Jeanneau,Sun Odyssey 440,42.0,Europe,France,326709,2019
monohulled,Jeanneau,Sun Odyssey 440,44.0,Europe,Croatia,255052,2019
monohulled,Jeanneau,Sun Odyssey 490,48.0,Europe,Croatia,309760,2019
monohulled,Jeanneau,Sun Odyssey 490,48.0,Europe,Croatia,309748,2019
monohulled,Jeanneau,Sun Odyssey 490,48.0,Europe,Croatia,291527,2019
monohulled,Jeanneau,Sun Odyssey 490,48.0,Europe,Ireland,423929,2019
monohulled,Jeanneau,Sun Odyssey 49 Owners Version,49.0,Europe,Croatia,301245,2019
monohulled,RM Yachts,RM 12.70,40.0,Europe,France,406868,2019
monohulled,RM Yachts,RM 1270,42.0,Europe,France,406923,2019
monohulled,Southerly,48,48.0,Europe,United Kingdom,1192424,2019
monohulled,X-Yachts,X4,43.0,Europe,United Kingdom,546613,2019
monohulled,X-Yachts,X4.6,46.0,Europe,Portugal,570907,2019
catamarans,Lagoon,380,38.0,Caribbean,Martinique,204921,2005
catamarans,Lagoon,380,38.0,Caribbean,Guadeloupe,200071,2005
catamarans,Lagoon,380,38.0,USA,Florida,219000,2005
catamarans,Fountaine Pajot,Lavezzi 40,39.0,Caribbean,Mexico,210000,2005
catamarans,Leopard,40,39.0,Caribbean,Panama,200000,2005
catamarans,Nautitech,40,39.5,Europe,Croatia,188252,2005
catamarans,Nautitech,40,39.5,Europe,Croatia,188131,2005
catamarans,Lagoon,410,40.5,Caribbean,Grenada,225000,2005
catamarans,Lagoon,410-S2,40.5,Europe,Spain,303395,2005
catamarans,Lagoon,410-S2,40.5,Europe,Turkey,231042,2005
catamarans,Lagoon,410,40.5,USA,Florida,235000,2005
catamarans,Broadblue,415,42.0,Caribbean,Grenada,330000,2005
catamarans,Manta,42 MK II,42.0,USA,Florida,269500,2005
catamarans,Manta,42 MK II,42.0,USA,Florida,249900,2005
catamarans,Manta,42 MK II,42.0,USA,Florida,249900,2005
catamarans,Knysna,440,44.0,Caribbean,Grenada,230000,2005
catamarans,Lagoon,440,44.6,Caribbean,Martinique,349833,2005
catamarans,Lagoon,440,44.6,Caribbean,Martinique,349560,2005
catamarans,Lagoon,440,44.6,USA,Georgia,379000,2005
catamarans,Lagoon,440,44.6,USA,Florida,320000,2005
catamarans,Lagoon,440,44.6,USA,Florida,320000,2005
catamarans,Fountaine Pajot,Bahia 46,46.0,Caribbean,Martinique,255179,2005
catamarans,Fountaine Pajot,Bahia 46,46.0,Caribbean,Martinique,254636,2005
catamarans,Fountaine Pajot,Bahia 46,46.0,USA,Florida,229000,2005
catamarans,Nautitech,47,47.0,Caribbean,Dominican Republic,266761,2005
catamarans,Leopard,47,47.0,Caribbean,U.S. Virgin Islands,235000,2005
catamarans,Fountaine Pajot,Athena 38,38.0,Europe,Croatia,163694,2006
catamarans,Fountaine Pajot,Athena 38,38.0,Europe,Croatia,146864,2006
catamarans,Fountaine Pajot,Athena 38,38.0,Europe,Croatia,146719,2006
catamarans,Fountaine Pajot,Athena 38,38.0,Europe,Croatia,140188,2006
catamarans,Fountaine Pajot,Athena 38,38.0,Europe,Croatia,133138,2006
catamarans,Broadblue,385,38.7,Europe,Spain,223109,2006
catamarans,Broadblue,385,38.7,Europe,United Kingdom,220542,2006
catamarans,Broadblue,385,38.7,Europe,Spain,220475,2006
catamarans,Broadblue,385,38.7,Europe,United Kingdom,219923,2006
catamarans,Broadblue,385,38.7,Europe,Spain,219766,2006
catamarans,Fountaine Pajot,Lavezzi 40,39.0,Europe,Greece,200642,2006
catamarans,Fountaine Pajot,Lavezzi 40,39.0,Europe,Italy,188482,2006
catamarans,Leopard,40,39.0,USA,Washington,239000,2006
catamarans,Fountaine Pajot,Lavezzi 40,39.0,USA,Texas,219000,2006
catamarans,Leopard,40,39.0,USA,Florida,215500,2006
catamarans,Nautitech,40,39.5,Europe,Greece,217401,2006
catamarans,Nautitech,40,39.5,Europe,Greece,217047,2006
catamarans,Nautitech,40,39.5,Europe,Italy,206722,2006
catamarans,Nautitech,40,39.5,Europe,Greece,206551,2006
catamarans,Nautitech,40,39.5,Europe,Greece,206337,2006
catamarans,Nautitech,40,39.5,Europe,Greece,192796,2006
catamarans,Nautitech,40,39.5,Europe,Greece,191772,2006
catamarans,Nautitech,402,40.0,USA,Florida,199990,2006
catamarans,Lagoon,410-S2,40.6,Europe,Spain,302787,2006
catamarans,Lagoon,420,41.0,Europe,Italy,358698,2006
catamarans,Maine Cat,41,41.6,USA,New York,349000,2006
catamarans,Manta,42 MK II,42.0,USA,Florida,269900,2006
catamarans,Leopard,43,42.5,Europe,Italy,206708,2006
catamarans,Fountaine Pajot,Belize 43,42.65,USA,Florida,275000,2006
catamarans,Privilege,435,43.0,Caribbean,Guatemala,345100,2006
catamarans,Privilege,435,43.0,Caribbean,Guatemala,344705,2006
catamarans,Privilege,435,43.0,Caribbean,Mexico,344705,2006
catamarans,Privilege,435,43.0,Caribbean,Mexico,315000,2006
catamarans,Broadblue,435,43.6,Europe,Greece,267617,2006
catamarans,Lagoon,440,44.6,Europe,Greece,325285,2006
catamarans,Lagoon,440,44.6,Europe,Greece,321976,2006
catamarans,Lagoon,440,44.6,Europe,Greece,321644,2006
catamarans,Lagoon,440,44.6,Europe,Italy,309826,2006
catamarans,Lagoon,440,44.6,Europe,Italy,309506,2006
catamarans,Lagoon,440,44.6,Europe,Italy,303751,2006
catamarans,Lagoon,440,44.6,Europe,Italy,303437,2006
catamarans,Lagoon,440,44.6,Europe,Croatia,267301,2006
catamarans,Lagoon,440,44.6,Europe,Croatia,267025,2006
catamarans,Lagoon,440,44.6,Europe,Croatia,267025,2006
catamarans,Lagoon,440,44.6,USA,Florida,349000,2006
catamarans,Fountaine Pajot,Bahia 46,46.0,Caribbean,Martinique,346315,2006
catamarans,Fountaine Pajot,Bahia 46,46.0,Caribbean,Martinique,345577,2006
catamarans,Fountaine Pajot,Pajot Bahia 46,46.0,Europe,Italy,242939,2006
catamarans,Fountaine Pajot,Bahia 46,46.0,Europe,Italy,242510,2006
catamarans,Catana,47 Ocean Class,47.0,Caribbean,Guatemala,516769,2006
catamarans,Leopard,47,47.0,Caribbean,Honduras,257061,2006
catamarans,Nautitech,47,47.0,Europe,Greece,498026,2006
catamarans,Nautitech,47,47.0,Europe,Greece,497637,2006
catamarans,Lagoon,50 Owners Version,48.0,Caribbean,Martinique,450000,2006
catamarans,Lagoon,50,48.0,Caribbean,British Virgin Islands,449000,2006
catamarans,Lagoon,500,51.0,Europe,Spain,515334,2006
catamarans,Lagoon,500,51.0,Europe,Greece,515334,2006
catamarans,Lagoon,500,51.0,Europe,Greece,461585,2006
catamarans,Lagoon,500,51.0,Europe,Greece,461225,2006
catamarans,Lagoon,500,51.0,Europe,Greece,423929,2006
catamarans,Lagoon,500,51.0,Europe,Greece,423599,2006
catamarans,Lagoon,500,51.0,Europe,Greece,418330,2006
catamarans,Lagoon,380 S2,38.0,USA,Maryland,226900,2007
catamarans,Broadblue,385,38.7,Europe,Greece,202496,2007
catamarans,Broadblue,385,38.7,Europe,United Kingdom,200493,2007
catamarans,Lagoon,420,41.0,Europe,Germany,314925,2007
catamarans,Fountaine Pajot,Orana 44,43.0,Caribbean,Puerto Rico,315000,2007
catamarans,Fountaine Pajot,Orana 44,43.0,USA,Maryland,320000,2007
catamarans,Knysna,440,44.0,Caribbean,Trinidad and Tobago,220000,2007
catamarans,Lagoon,440,44.6,Caribbean,Martinique,376556,2007
catamarans,Lagoon,440,44.6,Caribbean,Martinique,376262,2007
catamarans,Lagoon,440,44.6,Caribbean,Netherlands Antilles,310000,2007
catamarans,Lagoon,440,44.6,Europe,Spain,394877,2007
catamarans,Lagoon,440,44.6,Europe,Spain,394469,2007
catamarans,Lagoon,440,44.6,Europe,Spain,339729,2007
catamarans,Lagoon,440,44.6,Europe,Spain,309506,2007
catamarans,Lagoon,440,44.6,Europe,Greece,297676,2007
catamarans,Lagoon,440,44.6,Europe,Greece,297369,2007
catamarans,Lagoon,440,44.6,USA,Florida,349000,2007
catamarans,Lagoon,440,44.6,USA,Maryland,310000,2007
catamarans,Lagoon,440,44.6,USA,Florida,294000,2007
catamarans,Nautitech,47,47.0,Europe,Greece,394469,2007
catamarans,Fountaine Pajot,Salina 48,47.0,Europe,Turkey,345919,2007
catamarans,Privilege,495,47.0,USA,Massachusetts,429900,2007
catamarans,Lagoon,420,49.0,USA,Florida,435000,2007
catamarans,Catana,50,50.0,Europe,France,703279,2007
catamarans,Lagoon,500,51.0,Europe,Spain,594150,2007
catamarans,Lagoon,500,51.0,Europe,Italy,497146,2007
catamarans,Lagoon,570,56.0,Europe,France,705237,2007
catamarans,Seawind,1160,38.0,Caribbean,Mexico,350000,2008
catamarans,Lagoon,380 S2,38.0,Europe,Italy,236926,2008
catamarans,Lagoon,380,38.0,Europe,Italy,236447,2008
catamarans,Lagoon,380,38.0,USA,Florida,229000,2008
catamarans,Broadblue,385,38.7,Europe,Greece,202496,2008
catamarans,Broadblue,385,38.7,Europe,Greece,200071,2008
catamarans,Broadblue,385,38.7,Europe,Greece,193332,2008
catamarans,Nautitech,40.2,39.0,Caribbean,Martinique,216047,2008
catamarans,Fountaine Pajot,Lavezzi 40,39.0,Caribbean,Cayman Islands,186733,2008
catamarans,Leopard,40,39.0,Europe,France,273094,2008
catamarans,Alliaura,Feeling 39 DI,39.0,Europe,France,218645,2008
catamarans,Fountaine Pajot,Lavezzi 40,39.0,Europe,France,194562,2008
catamarans,Fountaine Pajot,Lavezzi 40,39.0,Europe,France,194401,2008
catamarans,Fountaine Pajot,Lavezzi 40,39.0,Europe,Greece,188278,2008
catamarans,Fountaine Pajot,Lavezzi 40,39.0,Europe,Greece,187945,2008
catamarans,Nautitech,40,39.5,Europe,Croatia,191772,2008
catamarans,Lagoon,420,41.0,Caribbean,Guatemala,380000,2008
catamarans,Lagoon,420,41.0,Caribbean,Martinique,338028,2008
catamarans,Lagoon,420,41.0,Caribbean,Martinique,337640,2008
catamarans,Lagoon,420,41.0,Caribbean,Cayman Islands,310061,2008
catamarans,Lagoon,420,41.0,Caribbean,British Virgin Islands,309739,2008
catamarans,Lagoon,420,41.0,Caribbean,Cayman Islands,309705,2008
catamarans,Lagoon,420,41.0,Caribbean,British Virgin Islands,309079,2008
catamarans,Lagoon,420,41.0,Caribbean,Cayman Islands,297902,2008
catamarans,Lagoon,420,41.0,Caribbean,Cayman Islands,297560,2008
catamarans,Lagoon,420,41.0,Europe,Greece,358335,2008
catamarans,Lagoon,420,41.0,Europe,Greece,358056,2008
catamarans,Lagoon,420,41.0,Europe,France,338900,2008
catamarans,Lagoon,420,41.0,Europe,France,338636,2008
catamarans,Lagoon,420,41.0,Europe,France,338028,2008
catamarans,Lagoon,420,41.0,Europe,France,337640,2008
catamarans,Lagoon,420,41.0,Europe,Spain,327968,2008
catamarans,Lagoon,420,41.0,Europe,Spain,327712,2008
catamarans,Lagoon,420,41.0,Europe,Greece,303982,2008
catamarans,Lagoon,420,41.0,Europe,Greece,303633,2008
catamarans,Lagoon,420,41.0,USA,Florida,396000,2008
catamarans,Lagoon,420,41.0,USA,Maryland,389900,2008
catamarans,Lagoon,420,41.0,USA,Florida,375000,2008
catamarans,Lagoon,440,42.0,Europe,Italy,303982,2008
catamarans,Lagoon,440,42.0,Europe,Italy,297902,2008
catamarans,Manta,42 MK IV,42.0,USA,Florida,270000,2008
catamarans,Manta,42 MK IV,42.0,USA,Florida,270000,2008
catamarans,Fountaine Pajot,Orana 44,43.0,Caribbean,Saint-Martin,390827,2008
catamarans,Fountaine Pajot,Orana 44,43.0,Caribbean,Guatemala,339000,2008
catamarans,Fountaine Pajot,Orana 44,43.0,Caribbean,Martinique,309860,2008
catamarans,Fountaine Pajot,Orana 44,43.0,Caribbean,Martinique,309506,2008
catamarans,Fountaine Pajot,Orana 44,43.0,Europe,France,338636,2008
catamarans,Fountaine Pajot,Orana 44,43.0,Europe,Greece,328300,2008
catamarans,Fountaine Pajot,Orana 44,43.0,Europe,Greece,328300,2008
catamarans,Fountaine Pajot,Orana 44,43.0,Europe,Greece,327968,2008
catamarans,Fountaine Pajot,Orana 44,43.0,Europe,Turkey,285231,2008
catamarans,Fountaine Pajot,Orana 44,43.0,Europe,Turkey,261424,2008
catamarans,Nautitech,44,44.0,Europe,Greece,312493,2008
catamarans,Lagoon,440,44.6,Caribbean,Guadeloupe,400537,2008
catamarans,Lagoon,440,44.6,Caribbean,Guadeloupe,363194,2008
catamarans,Lagoon,440,44.6,Caribbean,Guadeloupe,362911,2008
catamarans,Lagoon,440,44.6,Caribbean,Dominican Republic,325000,2008
catamarans,Lagoon,440,44.6,Caribbean,Mexico,303674,2008
catamarans,Lagoon,440,44.6,Caribbean,Mexico,303437,2008
catamarans,Lagoon,440,44.6,Europe,Spain,431327,2008
catamarans,Lagoon,440,44.6,Europe,Spain,430881,2008
catamarans,Lagoon,440,44.6,Europe,Italy,388400,2008
catamarans,Lagoon,440,44.6,Europe,Turkey,388400,2008
catamarans,Lagoon,440,44.6,Europe,Italy,388400,2008
catamarans,Lagoon,440,44.6,Europe,France,376652,2008
catamarans,Lagoon,440,44.6,Europe,France,376262,2008
catamarans,Lagoon,440,44.6,Europe,Turkey,346276,2008
catamarans,Lagoon,440,44.6,Europe,Turkey,345919,2008
catamarans,Lagoon,440,44.6,Europe,Turkey,334126,2008
catamarans,Lagoon,440,44.6,Europe,Turkey,333781,2008
catamarans,Lagoon,440,44.6,Europe,Croatia,313471,2008
catamarans,Lagoon,440,44.6,Europe,Croatia,313147,2008
catamarans,Lagoon,440,44.6,USA,Maryland,359000,2008
catamarans,Leopard,46,46.0,Caribbean,Martinique,299000,2008
catamarans,Leopard,46,46.0,USA,Florida,449000,2008
catamarans,Leopard,46,46.0,USA,Florida,385000,2008
catamarans,Privilege,495,47.0,Caribbean,Martinique,449893,2008
